act,scene,character,dialogue,line_number
Act I,Scene I,Baptista,"Fit to instruct her youth. If you, Hortensio,",378
Act I,Scene I,Baptista,"Or Signior Gremio, you, know any such,",379
Act I,Scene I,Baptista,Prefer them hither; for to cunning men,380
Act I,Scene I,Baptista,"I will be very kind, and liberal",381
Act I,Scene I,Baptista,To mine own children in good bringing up:,382
Act I,Scene I,Baptista,"And so farewell. Katharina, you may stay;",383
Act I,Scene I,Baptista,For I have more to commune with Bianca.,384
Act I,Scene I,[stage direction],Exit,NA
Act I,Scene I,Katharina,"Why, and I trust I may go too, may I not? What,",385
Act I,Scene I,Katharina,"shall I be appointed hours; as though, belike, I",386
Act I,Scene I,Katharina,"knew not what to take and what to leave, ha?",387
Act I,Scene I,[stage direction],Exit,NA
Act I,Scene I,Gremio,You may go to the devil's dam: your gifts are so,388
Act I,Scene I,Gremio,"good, here's none will hold you. Their love is not",389
Act I,Scene I,Gremio,"so great, Hortensio, but we may blow our nails",390
Act I,Scene I,Gremio,"together, and fast it fairly out: our cakes dough on",391
Act I,Scene I,Gremio,both sides. Farewell: yet for the love I bear my,392
Act I,Scene I,Gremio,"sweet Bianca, if I can by any means light on a fit",393
Act I,Scene I,Gremio,"man to teach her that wherein she delights, I will",394
Act I,Scene I,Gremio,wish him to her father.,395
Act I,Scene I,Hortensio,"So will I, Signior Gremio: but a word, I pray.",396
Act I,Scene I,Hortensio,Though the nature of our quarrel yet never brooked,397
Act I,Scene I,Hortensio,"parle, know now, upon advice, it toucheth us both,",398
Act I,Scene I,Hortensio,that we may yet again have access to our fair,399
Act I,Scene I,Hortensio,"mistress and be happy rivals in Bianco's love, to",400
Act I,Scene I,Hortensio,labour and effect one thing specially.,401
Act I,Scene I,Gremio,"What's that, I pray?",402
Act I,Scene I,Hortensio,"Marry, sir, to get a husband for her sister.",403
Act I,Scene I,Gremio,A husband! a devil.,404
Act I,Scene I,Hortensio,"I say, a husband.",405
Act I,Scene I,Gremio,"I say, a devil. Thinkest thou, Hortensio, though",406
Act I,Scene I,Gremio,"her father be very rich, any man is so very a fool",407
Act I,Scene I,Gremio,to be married to hell?,408
Act I,Scene I,Hortensio,"Tush, Gremio, though it pass your patience and mine",409
Act I,Scene I,Hortensio,"to endure her loud alarums, why, man, there be good",410
Act I,Scene I,Hortensio,"fellows in the world, an a man could light on them,",411
Act I,Scene I,Hortensio,"would take her with all faults, and money enough.",412
Act I,Scene I,Gremio,I cannot tell; but I had as lief take her dowry with,413
Act I,Scene I,Gremio,"this condition, to be whipped at the high cross",414
Act I,Scene I,Gremio,every morning.,415
Act I,Scene I,Hortensio,"Faith, as you say, there's small choice in rotten",416
Act I,Scene I,Hortensio,apples. But come; since this bar in law makes us,417
Act I,Scene I,Hortensio,"friends, it shall be so far forth friendly",418
Act I,Scene I,Hortensio,maintained all by helping Baptista's eldest daughter,419
