act,scene,character,dialogue,line_number
Act III,Scene II,Fluellen,"the world, in the disciplines of the pristine wars",1163
Act III,Scene II,Fluellen,of the Romans.,1164
Act III,Scene II,Jamy,"I say gud-day, Captain Fluellen.",1165
Act III,Scene II,Fluellen,"God-den to your worship, good Captain James.",1166
Act III,Scene II,Gower,"How now, Captain Macmorris! have you quit the",1167
Act III,Scene II,Gower,mines? have the pioneers given o'er?,1168
Act III,Scene II,Macmorris,"By Chrish, la! tish ill done: the work ish give",1169
Act III,Scene II,Macmorris,"over, the trompet sound the retreat. By my hand, I",1170
Act III,Scene II,Macmorris,"swear, and my father's soul, the work ish ill done;",1171
Act III,Scene II,Macmorris,"it ish give over: I would have blowed up the town, so",1172
Act III,Scene II,Macmorris,"Chrish save me, la! in an hour: O, tish ill done,",1173
Act III,Scene II,Macmorris,"tish ill done; by my hand, tish ill done!",1174
Act III,Scene II,Fluellen,"Captain Macmorris, I beseech you now, will you",1175
Act III,Scene II,Fluellen,"voutsafe me, look you, a few disputations with you,",1176
Act III,Scene II,Fluellen,as partly touching or concerning the disciplines of,1177
Act III,Scene II,Fluellen,"the war, the Roman wars, in the way of argument,",1178
Act III,Scene II,Fluellen,"look you, and friendly communication; partly to",1179
Act III,Scene II,Fluellen,"satisfy my opinion, and partly for the satisfaction,",1180
Act III,Scene II,Fluellen,"look you, of my mind, as touching the direction of",1181
Act III,Scene II,Fluellen,the military discipline; that is the point.,1182
Act III,Scene II,Jamy,"It sall be vary gud, gud feith, gud captains bath:",1183
Act III,Scene II,Jamy,"and I sall quit you with gud leve, as I may pick",1184
Act III,Scene II,Jamy,"occasion; that sall I, marry.",1185
Act III,Scene II,Macmorris,"It is no time to discourse, so Chrish save me: the",1186
Act III,Scene II,Macmorris,"day is hot, and the weather, and the wars, and the",1187
Act III,Scene II,Macmorris,"king, and the dukes: it is no time to discourse. The",1188
Act III,Scene II,Macmorris,"town is beseeched, and the trumpet call us to the",1189
Act III,Scene II,Macmorris,"breach; and we talk, and, be Chrish, do nothing:",1190
Act III,Scene II,Macmorris,"'tis shame for us all: so God sa' me, 'tis shame to",1191
Act III,Scene II,Macmorris,"stand still; it is shame, by my hand: and there is",1192
Act III,Scene II,Macmorris,"throats to be cut, and works to be done; and there",1193
Act III,Scene II,Macmorris,"ish nothing done, so Chrish sa' me, la!",1194
Act III,Scene II,Jamy,"By the mess, ere theise eyes of mine take themselves",1195
Act III,Scene II,Jamy,"to slomber, ay'll de gud service, or ay'll lig i'",1196
Act III,Scene II,Jamy,"the grund for it; ay, or go to death; and ay'll pay",1197
Act III,Scene II,Jamy,"'t as valourously as I may, that sall I suerly do,",1198
Act III,Scene II,Jamy,"that is the breff and the long. Marry, I wad full",1199
Act III,Scene II,Jamy,fain hear some question 'tween you tway.,1200
Act III,Scene II,Fluellen,"Captain Macmorris, I think, look you, under your",1201
